"","zipcode","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","income_per_capita","prop_white","prop_black"
"878","50266","Tequila",333131,20476,96.2,61.1,2.7,47232,27651,23680,909,22,2082,51,450,457,1.70814798741456,85.6388557375863,3.28740371053488
"879","50266","Whisky",2282625,104254,96.2,61.1,2.7,47232,27651,23680,909,22,2082,51,450,457,1.70814798741456,85.6388557375863,3.28740371053488
"880","50266","Rum",625678,42205,96.2,61.1,2.7,47232,27651,23680,909,22,2082,51,450,457,1.70814798741456,85.6388557375863,3.28740371053488
"881","50266","Schnapps",64412,4326,96.2,61.1,2.7,47232,27651,23680,909,22,2082,51,450,457,1.70814798741456,85.6388557375863,3.28740371053488
"882","50266","Brandy",98135,4719,96.2,61.1,2.7,47232,27651,23680,909,22,2082,51,450,457,1.70814798741456,85.6388557375863,3.28740371053488
"883","50266","Distilled Spirits",10819,480,96.2,61.1,2.7,47232,27651,23680,909,22,2082,51,450,457,1.70814798741456,85.6388557375863,3.28740371053488
"884","50266","Gin",271966,14686,96.2,61.1,2.7,47232,27651,23680,909,22,2082,51,450,457,1.70814798741456,85.6388557375863,3.28740371053488
"885","50266","Amaretto",27142,1552,96.2,61.1,2.7,47232,27651,23680,909,22,2082,51,450,457,1.70814798741456,85.6388557375863,3.28740371053488
"886","50311","Whisky",2129694,123596,90,42.3,7.6,20477,15460,11728,1606,202,642,2,610,670,1.3245148771022,75.8602846054334,10.3880983182406
"887","50311","Misc",555746,32665,90,42.3,7.6,20477,15460,11728,1606,202,642,2,610,670,1.3245148771022,75.8602846054334,10.3880983182406
"888","50311","Rum",635536,47200,90,42.3,7.6,20477,15460,11728,1606,202,642,2,610,670,1.3245148771022,75.8602846054334,10.3880983182406
"889","50311","Tequila",451129,28574,90,42.3,7.6,20477,15460,11728,1606,202,642,2,610,670,1.3245148771022,75.8602846054334,10.3880983182406
"890","50311","Distilled Spirits",63339,7847,90,42.3,7.6,20477,15460,11728,1606,202,642,2,610,670,1.3245148771022,75.8602846054334,10.3880983182406
"891","50311","Gin",211436,15157,90,42.3,7.6,20477,15460,11728,1606,202,642,2,610,670,1.3245148771022,75.8602846054334,10.3880983182406
"892","50311","Vodka",1393994,123768,90,42.3,7.6,20477,15460,11728,1606,202,642,2,610,670,1.3245148771022,75.8602846054334,10.3880983182406
"893","50311","Brandy",219292,11180,90,42.3,7.6,20477,15460,11728,1606,202,642,2,610,670,1.3245148771022,75.8602846054334,10.3880983182406
"894","50311","Amaretto",26203,2269,90,42.3,7.6,20477,15460,11728,1606,202,642,2,610,670,1.3245148771022,75.8602846054334,10.3880983182406
"895","50311","Schnapps",162767,11698,90,42.3,7.6,20477,15460,11728,1606,202,642,2,610,670,1.3245148771022,75.8602846054334,10.3880983182406
"896","51105","Misc",85496,5005,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399,2.17990902932353,67.7634762411691,7.91638439949676
"897","51105","Vodka",211189,20142,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399,2.17990902932353,67.7634762411691,7.91638439949676
"898","51105","Whisky",332554,21908,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399,2.17990902932353,67.7634762411691,7.91638439949676
"899","51105","Brandy",40479,2580,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399,2.17990902932353,67.7634762411691,7.91638439949676
"900","51105","Rum",138078,10103,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399,2.17990902932353,67.7634762411691,7.91638439949676
"901","51105","Schnapps",69660,4849,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399,2.17990902932353,67.7634762411691,7.91638439949676
"902","51105","Tequila",66844,3312,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399,2.17990902932353,67.7634762411691,7.91638439949676
"903","51105","Distilled Spirits",3392,159,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399,2.17990902932353,67.7634762411691,7.91638439949676
"904","51105","Gin",23881,1872,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399,2.17990902932353,67.7634762411691,7.91638439949676
"905","51105","Amaretto",2787,272,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399,2.17990902932353,67.7634762411691,7.91638439949676
"906","51104","Vodka",267500,21812,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699,1.25190118345858,87.8369257076002,3.4378796742114
"907","51104","Misc",120509,7490,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699,1.25190118345858,87.8369257076002,3.4378796742114
"908","51104","Whisky",388254,22133,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699,1.25190118345858,87.8369257076002,3.4378796742114
"909","51104","Brandy",39572,2387,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699,1.25190118345858,87.8369257076002,3.4378796742114
"910","51104","Rum",174142,12741,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699,1.25190118345858,87.8369257076002,3.4378796742114
"911","51104","Tequila",92664,5534,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699,1.25190118345858,87.8369257076002,3.4378796742114
"912","51104","Gin",38896,2714,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699,1.25190118345858,87.8369257076002,3.4378796742114
"913","51104","Distilled Spirits",4060,332,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699,1.25190118345858,87.8369257076002,3.4378796742114
"914","51104","Amaretto",4911,412,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699,1.25190118345858,87.8369257076002,3.4378796742114
"915","51104","Schnapps",60533,3918,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699,1.25190118345858,87.8369257076002,3.4378796742114
"916","52002","Vodka",380225,33069,94.7,40.4,2.3,36619,15877,14781,200,6,610,13,23,244,2.30641808905965,93.0969326698999,1.25968381936134
"917","52002","Misc",182442,10709,94.7,40.4,2.3,36619,15877,14781,200,6,610,13,23,244,2.30641808905965,93.0969326698999,1.25968381936134
"918","52002","Amaretto",9142,862,94.7,40.4,2.3,36619,15877,14781,200,6,610,13,23,244,2.30641808905965,93.0969326698999,1.25968381936134
"919","52002","Tequila",67090,4700,94.7,40.4,2.3,36619,15877,14781,200,6,610,13,23,244,2.30641808905965,93.0969326698999,1.25968381936134
"920","52002","Whisky",585003,37002,94.7,40.4,2.3,36619,15877,14781,200,6,610,13,23,244,2.30641808905965,93.0969326698999,1.25968381936134
"921","52002","Rum",235892,16790,94.7,40.4,2.3,36619,15877,14781,200,6,610,13,23,244,2.30641808905965,93.0969326698999,1.25968381936134
"922","52002","Brandy",54535,3255,94.7,40.4,2.3,36619,15877,14781,200,6,610,13,23,244,2.30641808905965,93.0969326698999,1.25968381936134
"923","52002","Schnapps",66582,4850,94.7,40.4,2.3,36619,15877,14781,200,6,610,13,23,244,2.30641808905965,93.0969326698999,1.25968381936134
"924","52002","Distilled Spirits",14800,1753,94.7,40.4,2.3,36619,15877,14781,200,6,610,13,23,244,2.30641808905965,93.0969326698999,1.25968381936134
"925","52002","Gin",45197,3631,94.7,40.4,2.3,36619,15877,14781,200,6,610,13,23,244,2.30641808905965,93.0969326698999,1.25968381936134
"926","52804","Whisky",1203304,66327,91.1,20.4,5.1,30847,27007,22795,2348,69,432,0,342,1021,1.14218535935128,84.4040433961566,8.69404228533343
"927","52804","Vodka",978624,82249,91.1,20.4,5.1,30847,27007,22795,2348,69,432,0,342,1021,1.14218535935128,84.4040433961566,8.69404228533343
"928","52804","Misc",354340,19883,91.1,20.4,5.1,30847,27007,22795,2348,69,432,0,342,1021,1.14218535935128,84.4040433961566,8.69404228533343
"929","52804","Tequila",405480,21632,91.1,20.4,5.1,30847,27007,22795,2348,69,432,0,342,1021,1.14218535935128,84.4040433961566,8.69404228533343
"930","52804","Brandy",304888,12995,91.1,20.4,5.1,30847,27007,22795,2348,69,432,0,342,1021,1.14218535935128,84.4040433961566,8.69404228533343
"931","52804","Rum",483640,35363,91.1,20.4,5.1,30847,27007,22795,2348,69,432,0,342,1021,1.14218535935128,84.4040433961566,8.69404228533343
"932","52804","Amaretto",13660,1504,91.1,20.4,5.1,30847,27007,22795,2348,69,432,0,342,1021,1.14218535935128,84.4040433961566,8.69404228533343
"933","52804","Schnapps",263035,18877,91.1,20.4,5.1,30847,27007,22795,2348,69,432,0,342,1021,1.14218535935128,84.4040433961566,8.69404228533343
"934","52804","Distilled Spirits",28783,2806,91.1,20.4,5.1,30847,27007,22795,2348,69,432,0,342,1021,1.14218535935128,84.4040433961566,8.69404228533343
"935","52804","Gin",110267,8760,91.1,20.4,5.1,30847,27007,22795,2348,69,432,0,342,1021,1.14218535935128,84.4040433961566,8.69404228533343
"936","50310","Misc",92482,6104,90.8,34.2,4.4,32349,32300,24933,3559,211,2372,41,186,998,1.00151702786378,77.1919504643963,11.0185758513932
"937","50310","Brandy",235500,11177,90.8,34.2,4.4,32349,32300,24933,3559,211,2372,41,186,998,1.00151702786378,77.1919504643963,11.0185758513932
"938","50310","Vodka",653191,54461,90.8,34.2,4.4,32349,32300,24933,3559,211,2372,41,186,998,1.00151702786378,77.1919504643963,11.0185758513932
"939","50310","Amaretto",4811,394,90.8,34.2,4.4,32349,32300,24933,3559,211,2372,41,186,998,1.00151702786378,77.1919504643963,11.0185758513932
"940","50310","Whisky",547775,35019,90.8,34.2,4.4,32349,32300,24933,3559,211,2372,41,186,998,1.00151702786378,77.1919504643963,11.0185758513932
"941","50310","Rum",201231,15000,90.8,34.2,4.4,32349,32300,24933,3559,211,2372,41,186,998,1.00151702786378,77.1919504643963,11.0185758513932
"942","50310","Schnapps",31294,2207,90.8,34.2,4.4,32349,32300,24933,3559,211,2372,41,186,998,1.00151702786378,77.1919504643963,11.0185758513932
"943","50310","Tequila",103726,6109,90.8,34.2,4.4,32349,32300,24933,3559,211,2372,41,186,998,1.00151702786378,77.1919504643963,11.0185758513932
"944","50310","Distilled Spirits",7062,398,90.8,34.2,4.4,32349,32300,24933,3559,211,2372,41,186,998,1.00151702786378,77.1919504643963,11.0185758513932
"945","50310","Gin",79184,6666,90.8,34.2,4.4,32349,32300,24933,3559,211,2372,41,186,998,1.00151702786378,77.1919504643963,11.0185758513932
"946","50627","Misc",12857,836,91.5,24.4,3.2,28693,3327,3050,78,7,85,0,15,92,8.62428614367298,91.6741809437932,2.34445446348061
"947","50627","Whisky",108891,8188,91.5,24.4,3.2,28693,3327,3050,78,7,85,0,15,92,8.62428614367298,91.6741809437932,2.34445446348061
"948","50627","Gin",6638,602,91.5,24.4,3.2,28693,3327,3050,78,7,85,0,15,92,8.62428614367298,91.6741809437932,2.34445446348061
"949","50627","Vodka",63218,7421,91.5,24.4,3.2,28693,3327,3050,78,7,85,0,15,92,8.62428614367298,91.6741809437932,2.34445446348061
"950","50627","Rum",32957,2353,91.5,24.4,3.2,28693,3327,3050,78,7,85,0,15,92,8.62428614367298,91.6741809437932,2.34445446348061
"951","50627","Brandy",6333,571,91.5,24.4,3.2,28693,3327,3050,78,7,85,0,15,92,8.62428614367298,91.6741809437932,2.34445446348061
"952","50627","Tequila",5730,417,91.5,24.4,3.2,28693,3327,3050,78,7,85,0,15,92,8.62428614367298,91.6741809437932,2.34445446348061
"953","50627","Amaretto",1200,146,91.5,24.4,3.2,28693,3327,3050,78,7,85,0,15,92,8.62428614367298,91.6741809437932,2.34445446348061
"954","50627","Schnapps",8022,646,91.5,24.4,3.2,28693,3327,3050,78,7,85,0,15,92,8.62428614367298,91.6741809437932,2.34445446348061
"955","50627","Distilled Spirits",397,33,91.5,24.4,3.2,28693,3327,3050,78,7,85,0,15,92,8.62428614367298,91.6741809437932,2.34445446348061
"956","51503","Misc",392538,23830,93.3,27.1,4.9,33612,37603,36089,491,76,239,0,153,555,0.89386485120868,95.973725500625,1.30574688189772
"957","51503","Whisky",1196722,69509,93.3,27.1,4.9,33612,37603,36089,491,76,239,0,153,555,0.89386485120868,95.973725500625,1.30574688189772
"958","51503","Vodka",764593,69941,93.3,27.1,4.9,33612,37603,36089,491,76,239,0,153,555,0.89386485120868,95.973725500625,1.30574688189772
"959","51503","Brandy",58836,3811,93.3,27.1,4.9,33612,37603,36089,491,76,239,0,153,555,0.89386485120868,95.973725500625,1.30574688189772
"960","51503","Rum",531769,38580,93.3,27.1,4.9,33612,37603,36089,491,76,239,0,153,555,0.89386485120868,95.973725500625,1.30574688189772
"961","51503","Amaretto",17079,1596,93.3,27.1,4.9,33612,37603,36089,491,76,239,0,153,555,0.89386485120868,95.973725500625,1.30574688189772
"962","51503","Schnapps",178852,11999,93.3,27.1,4.9,33612,37603,36089,491,76,239,0,153,555,0.89386485120868,95.973725500625,1.30574688189772
"963","51503","Tequila",298704,16693,93.3,27.1,4.9,33612,37603,36089,491,76,239,0,153,555,0.89386485120868,95.973725500625,1.30574688189772
"964","51503","Distilled Spirits",19291,1214,93.3,27.1,4.9,33612,37603,36089,491,76,239,0,153,555,0.89386485120868,95.973725500625,1.30574688189772
"965","51503","Gin",84779,6747,93.3,27.1,4.9,33612,37603,36089,491,76,239,0,153,555,0.89386485120868,95.973725500625,1.30574688189772
"966","50320","Vodka",2264991,156219,87.7,20.3,5.3,29962,21603,15565,2669,77,1770,0,845,677,1.38693699949081,72.0501782159885,12.3547655418229
"967","50320","Whisky",2886165,142765,87.7,20.3,5.3,29962,21603,15565,2669,77,1770,0,845,677,1.38693699949081,72.0501782159885,12.3547655418229
"968","50320","Misc",999433,52762,87.7,20.3,5.3,29962,21603,15565,2669,77,1770,0,845,677,1.38693699949081,72.0501782159885,12.3547655418229
"969","50320","Brandy",218665,8334,87.7,20.3,5.3,29962,21603,15565,2669,77,1770,0,845,677,1.38693699949081,72.0501782159885,12.3547655418229
"970","50320","Rum",1091342,77700,87.7,20.3,5.3,29962,21603,15565,2669,77,1770,0,845,677,1.38693699949081,72.0501782159885,12.3547655418229
"971","50320","Tequila",1172107,65671,87.7,20.3,5.3,29962,21603,15565,2669,77,1770,0,845,677,1.38693699949081,72.0501782159885,12.3547655418229
"972","50320","Distilled Spirits",28808,2649,87.7,20.3,5.3,29962,21603,15565,2669,77,1770,0,845,677,1.38693699949081,72.0501782159885,12.3547655418229
"973","50320","Gin",291539,19396,87.7,20.3,5.3,29962,21603,15565,2669,77,1770,0,845,677,1.38693699949081,72.0501782159885,12.3547655418229
"974","50320","Amaretto",32765,3279,87.7,20.3,5.3,29962,21603,15565,2669,77,1770,0,845,677,1.38693699949081,72.0501782159885,12.3547655418229
"975","50320","Schnapps",553304,39494,87.7,20.3,5.3,29962,21603,15565,2669,77,1770,0,845,677,1.38693699949081,72.0501782159885,12.3547655418229
"976","50014","Tequila",21752,1176,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,0.403532380151388,85.2312867956266,2.21362489486964
"977","50014","Whisky",164178,9850,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,0.403532380151388,85.2312867956266,2.21362489486964
"978","50014","Gin",10825,1013,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,0.403532380151388,85.2312867956266,2.21362489486964
"979","50014","Vodka",121142,10447,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,0.403532380151388,85.2312867956266,2.21362489486964
"980","50014","Misc",43093,2369,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,0.403532380151388,85.2312867956266,2.21362489486964
"981","50014","Rum",96367,7940,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,0.403532380151388,85.2312867956266,2.21362489486964
"982","50014","Brandy",11068,419,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,0.403532380151388,85.2312867956266,2.21362489486964
"983","50014","Amaretto",2471,324,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,0.403532380151388,85.2312867956266,2.21362489486964
"984","50014","Schnapps",29681,2387,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,0.403532380151388,85.2312867956266,2.21362489486964
"985","50014","Distilled Spirits",1245,69,97.3,65.7,5.1,11995,29725,25335,658,22,2513,11,143,1043,0.403532380151388,85.2312867956266,2.21362489486964
"986","50219","Misc",86536,5220,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288,1.9724677582959,93.7617736559919,0.883929865236922
"987","50219","Whisky",318265,18538,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288,1.9724677582959,93.7617736559919,0.883929865236922
"988","50219","Vodka",182107,15479,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288,1.9724677582959,93.7617736559919,0.883929865236922
"989","50219","Rum",134545,9687,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288,1.9724677582959,93.7617736559919,0.883929865236922
"990","50219","Brandy",15744,1010,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288,1.9724677582959,93.7617736559919,0.883929865236922
"991","50219","Tequila",61980,4304,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288,1.9724677582959,93.7617736559919,0.883929865236922
"992","50219","Distilled Spirits",5252,232,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288,1.9724677582959,93.7617736559919,0.883929865236922
"993","50219","Gin",23316,1937,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288,1.9724677582959,93.7617736559919,0.883929865236922
"994","50219","Amaretto",5639,608,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288,1.9724677582959,93.7617736559919,0.883929865236922
"995","50219","Schnapps",35295,2437,92.7,39.5,2.7,27224,13802,12941,122,23,270,0,158,288,1.9724677582959,93.7617736559919,0.883929865236922
"996","52411","Vodka",253830,19923,97.3,52.6,1.1,55199,7456,7031,91,0,259,0,0,75,7.40329935622318,94.2998927038627,1.22049356223176
"997","52411","Whisky",322749,15788,97.3,52.6,1.1,55199,7456,7031,91,0,259,0,0,75,7.40329935622318,94.2998927038627,1.22049356223176
"998","52411","Misc",123365,8017,97.3,52.6,1.1,55199,7456,7031,91,0,259,0,0,75,7.40329935622318,94.2998927038627,1.22049356223176
"999","52411","Brandy",19347,1377,97.3,52.6,1.1,55199,7456,7031,91,0,259,0,0,75,7.40329935622318,94.2998927038627,1.22049356223176
"1000","52411","Rum",125430,8987,97.3,52.6,1.1,55199,7456,7031,91,0,259,0,0,75,7.40329935622318,94.2998927038627,1.22049356223176
"1001","52411","Tequila",74321,4545,97.3,52.6,1.1,55199,7456,7031,91,0,259,0,0,75,7.40329935622318,94.2998927038627,1.22049356223176
"1002","52411","Distilled Spirits",5452,231,97.3,52.6,1.1,55199,7456,7031,91,0,259,0,0,75,7.40329935622318,94.2998927038627,1.22049356223176
"1003","52411","Gin",38317,2491,97.3,52.6,1.1,55199,7456,7031,91,0,259,0,0,75,7.40329935622318,94.2998927038627,1.22049356223176
"1004","52411","Amaretto",3510,243,97.3,52.6,1.1,55199,7456,7031,91,0,259,0,0,75,7.40329935622318,94.2998927038627,1.22049356223176
"1005","52411","Schnapps",27516,2094,97.3,52.6,1.1,55199,7456,7031,91,0,259,0,0,75,7.40329935622318,94.2998927038627,1.22049356223176
"1006","51537","Misc",58511,3392,89.3,24.6,3.2,27222,6658,6240,47,6,31,0,201,133,4.08861519975969,93.7218383899069,0.705917693000901
"1007","51537","Vodka",130789,12612,89.3,24.6,3.2,27222,6658,6240,47,6,31,0,201,133,4.08861519975969,93.7218383899069,0.705917693000901
"1008","51537","Whisky",317777,21005,89.3,24.6,3.2,27222,6658,6240,47,6,31,0,201,133,4.08861519975969,93.7218383899069,0.705917693000901
"1009","51537","Brandy",11257,874,89.3,24.6,3.2,27222,6658,6240,47,6,31,0,201,133,4.08861519975969,93.7218383899069,0.705917693000901
"1010","51537","Rum",133176,9941,89.3,24.6,3.2,27222,6658,6240,47,6,31,0,201,133,4.08861519975969,93.7218383899069,0.705917693000901
"1011","51537","Amaretto",2298,274,89.3,24.6,3.2,27222,6658,6240,47,6,31,0,201,133,4.08861519975969,93.7218383899069,0.705917693000901
"1012","51537","Tequila",39204,2576,89.3,24.6,3.2,27222,6658,6240,47,6,31,0,201,133,4.08861519975969,93.7218383899069,0.705917693000901
"1013","51537","Distilled Spirits",2589,121,89.3,24.6,3.2,27222,6658,6240,47,6,31,0,201,133,4.08861519975969,93.7218383899069,0.705917693000901
"1014","51537","Gin",10047,656,89.3,24.6,3.2,27222,6658,6240,47,6,31,0,201,133,4.08861519975969,93.7218383899069,0.705917693000901
"1015","51537","Schnapps",36161,2632,89.3,24.6,3.2,27222,6658,6240,47,6,31,0,201,133,4.08861519975969,93.7218383899069,0.705917693000901
"1016","50677","Misc",114615,7037,95.7,35.2,2.7,25654,12078,11374,233,32,164,0,110,165,2.12402715681404,94.1712204007286,1.9291273389634
"1017","50677","Vodka",304344,28575,95.7,35.2,2.7,25654,12078,11374,233,32,164,0,110,165,2.12402715681404,94.1712204007286,1.9291273389634
